startpoint,endpoint,weight,edge number
102,169,53,25093
102,170,93,25094
102,171,2397,25095
102,317,98394,25096
102,709,17,25097
102,83,58276,25098
102,467,68,25099
102,172,66,25100
102,85,2487,25101
102,732,8,25102
102,174,232376,25103
102,175,34984,25104
102,650,50,25105
102,478,6797,25106
102,86,47,25107
102,87,11,25108
102,469,18,25109
102,176,10273,25110
102,177,54661,25111
102,178,93059,25112
102,179,2413,25113
102,88,463548,25114
102,180,2941,25115
102,181,2709,25116
102,182,4304,25117
102,658,66,25118
102,90,146042,25119
102,183,226189,25120
102,659,36,25121
102,92,33589,25122
102,471,69,25123
102,185,585,25124
102,665,10592,25125
102,186,4146,25126
102,187,2814,25127
102,269,1,25128
102,691,1,25129
102,188,44275,25130
102,95,4750,25131
102,189,3409,25132
102,271,58,25133
102,97,52414,25134
102,190,27109,25135
102,191,17429,25136
102,272,474,25137
102,194,57750,25138
102,195,60377,25139
102,98,171,25140
102,196,43398,25141
102,375,16,25142
102,197,6322,25143
102,99,74,25144
102,113,80599,25145
102,199,4764,25146
102,200,6155,25147
102,101,3,25148
102,678,129,25149
102,274,94,25150
102,1360,184,25151
102,713,117,25152
102,357,138,25153
102,203,78918,25154
102,103,44192,25155
102,204,2744,25156
102,473,3,25157
102,240,365,25158
102,1072,7265,25159
102,104,901,25160
102,105,288,25161
102,540,38,25162
102,687,46,25163
102,212,46,25164
102,695,2,25165
102,206,43,25166
102,106,17090,25167
102,717,4,25168
1122,128,5,25169
1122,748,15,25170
1122,572,91,25171
1122,150,40,25172
1122,73,45,25173
1122,74,41,25174
1122,80,471,25175
1122,174,907,25176
1122,472,4,25177
1122,230,7,25178
797,136,2,25179
797,183,1,25180
797,192,9,25181
797,114,3,25182
672,46,59860,25183
672,55,5,25184
672,67,1,25185
672,69,3,25186
672,73,8,25187
672,165,179,25188
672,180,595,25189
672,663,5,25190
672,194,4,25191
672,230,7,25192
672,203,270,25193
910,108,4,25194
910,164,16546,25195
910,165,40341,25196
910,182,11370,25197
910,192,1,25198
910,195,24451,25199
910,205,14,25200
673,46,98846,25201
673,133,19903,25202
673,55,59185,25203
673,146,1368,25204
673,57,1288,25205
673,60,69,25206
673,150,30533,25207
673,62,37462,25208
673,963,6,25209
673,69,5282,25210
673,74,60810,25211
673,165,10,25212
673,77,264,25213
673,80,631,25214
673,317,113458,25215
673,174,862,25216
673,88,1667,25217
673,90,28923,25218
673,188,70,25219
673,1519,6,25220
673,1002,14059,25221
673,273,98548,25222
673,199,10,25223
673,674,32721,25224
673,230,2,25225
673,1363,154,25226
674,557,1,25227
674,46,11752,25228
674,581,4,25229
674,52,2,25230
674,55,1900,25231
674,71,3,25232
674,73,3,25233
674,1001,300,25234
674,317,37396,25235
674,181,2,25236
674,90,384,25237
674,1449,48,25238
674,188,193,25239
674,272,72,25240
674,1519,11,25241
674,1002,9329,25242
674,273,88769,25243
674,100,155,25244
674,673,32760,25245
674,203,136,25246
674,1363,3961,25247
851,132,2971,25248
851,136,130,25249
851,165,5759,25250
851,902,1,25251
851,192,7,25252
851,195,6601,25253
851,196,11,25254
851,113,37004,25255
851,205,19,25256
675,46,80,25257
675,546,35,25258
675,51,220,25259
675,133,49,25260
675,54,18,25261
675,138,88,25262
675,145,47,25263
675,147,87,25264
675,60,99,25265
675,220,46,25266
675,69,54,25267
675,77,52,25268
675,81,179,25269
675,174,47,25270
675,183,87,25271
675,197,47,25272
675,473,47,25273
675,540,44,25274
675,206,47,25275
995,1060,67,25276
995,807,58,25277
995,1480,56,25278
693,47,1,25279
693,51,16,25280
693,59,304,25281
693,66,1,25282
693,111,79,25283
693,174,24178,25284
693,787,106,25285
530,32,36,25286
530,116,17,25287
530,22,21,25288
530,1191,801,25289
530,827,8,25290
530,505,1,25291
530,514,3139,25292
530,120,19,25293
530,14,19,25294
530,392,25,25295
530,828,27,25296
530,703,9,25297
530,535,138,25298
530,414,3,25299
530,537,18,25300
530,704,18,25301
530,1099,5,25302
530,123,19,25303
201,124,1496,25304
1415,319,44,25305
1415,177,198,25306
1415,356,58,25307
1415,808,72,25308
1415,736,72,25309
676,46,24113,25310
676,133,28,25311
676,69,8155,25312
676,74,153951,25313
676,164,98,25314
676,165,34627,25315
676,174,491,25316
676,195,101,25317
1542,572,10,25318
336,326,5,25319
336,17,16,25320
336,327,3,25321
336,293,19,25322
336,22,782,25323
336,23,139,25324
336,569,36,25325
336,329,41,25326
336,294,16,25327
336,508,15,25328
336,333,9,25329
336,14,15,25330
336,516,48,25331
336,454,5,25332
336,570,9,25333
336,456,70,25334
1091,32,4,25335
1091,508,2,25336
1091,533,2,25337
677,46,20405,25338
677,48,15,25339
677,137,49,25340
677,250,157,25341
677,138,22,25342
677,140,217,25343
677,145,134,25344
677,56,8,25345
677,60,41256,25346
677,611,6,25347
677,62,44776,25348
677,63,5,25349
677,257,4,25350
677,74,50,25351
677,76,4,25352
677,77,100,25353
677,263,84,25354
677,466,31,25355
677,80,48193,25356
677,81,22,25357
677,85,11,25358
677,175,167,25359
677,177,29,25360
677,90,43606,25361
677,188,167,25362
677,472,12,25363
677,191,2,25364
677,272,28,25365
677,354,2,25366
677,473,9,25367
677,104,37,25368
677,106,1,25369
238,233,226,25370
238,128,284,25371
238,598,264,25372
238,604,143,25373
238,166,173,25374
238,631,135,25375
238,263,29,25376
238,709,116,25377
238,83,107,25378
238,85,24,25379
238,90,50,25380
238,183,88,25381
238,849,138,25382
238,188,41,25383
238,191,140,25384
911,150,7,25385
911,165,6,25386
911,230,11,25387
678,46,28633,25388
678,133,5054,25389
678,137,121,25390
678,55,54837,25391
678,150,41895,25392
678,62,5937,25393
678,67,56,25394
678,69,6288,25395
678,71,9,25396
678,74,73087,25397
678,317,76160,25398
678,174,1275,25399
678,88,1768,25400
678,90,22311,25401
678,273,26418,25402
678,673,3,25403
412,396,11,25404
412,700,79,25405
412,397,197,25406
412,399,702,25407
412,551,11,25408
412,503,37,25409
412,403,2,25410
412,27,108,25411
412,406,9,25412
412,701,104,25413
412,410,12,25414
412,411,9,25415
412,702,53,25416
412,703,10,25417
412,535,2,25418
412,414,5,25419
1543,23,8,25420
309,2,35,25421
679,46,6960,25422
679,418,116936,25423
679,74,34934,25424
679,165,430951,25425
679,88,9314,25426
679,196,150200,25427
274,245,1967,25428
274,125,94,25429
274,46,84105,25430
274,579,23,25431
274,128,59,25432
274,129,217,25433
274,572,105,25434
274,51,97,25435
274,133,13673,25436
274,463,88,25437
274,135,63,25438
274,136,4,25439
274,590,2,25440
274,249,11,25441
274,250,460,25442
274,464,49,25443
274,52,47,25444
274,53,2,25445
274,706,279,25446
274,54,30834,25447
274,55,79734,25448
274,138,31,25449
274,143,14049,25450
274,602,40,25451
274,255,89,25452
274,56,4,25453
274,146,62222,25454
274,147,77,25455
274,60,81663,25456
274,61,17,25457
274,609,55,25458
274,150,50818,25459
274,611,35,25460
274,476,3,25461
274,63,8,25462
274,619,39,25463
274,64,1,25464
274,258,26,25465
274,67,121,25466
274,157,26,25467
274,10,25,25468
274,69,68022,25469
274,159,32,25470
274,72,7,25471
274,73,264,25472
274,74,179017,25473
274,236,10,25474
274,76,236,25475
274,77,35768,25476
274,635,1,25477
274,721,50,25478
274,264,39,25479
274,265,85,25480
274,79,31,25481
274,80,56125,25482
274,81,14,25483
274,82,49,25484
274,83,200,25485
274,467,24,25486
274,266,25,25487
274,85,50,25488
274,174,124,25489
274,175,606,25490
274,86,288,25491
274,87,59,25492
274,177,9,25493
274,178,10,25494
274,88,160092,25495
274,180,222,25496
274,181,212,25497
274,90,96380,25498
274,92,238,25499
274,93,33,25500
274,665,94,25501
274,186,109,25502
274,188,321,25503
274,270,260,25504
274,271,39,25505
274,97,4,25506
274,191,46,25507
274,354,65,25508
274,194,296,25509
274,195,161,25510
274,946,47,25511
274,99,1,25512
274,100,3,25513
274,113,100,25514
274,102,7,25515
274,230,5,25516
274,203,167,25517
274,103,12,25518
274,473,3,25519
274,240,74,25520
274,105,15,25521
274,460,5,25522
274,687,105,25523
274,106,2721,25524
1544,572,4,25525
912,576,2,25526
680,46,1265,25527
680,74,78,25528
1230,961,351,25529
1230,418,236,25530
337,325,22,25531
337,32,2,25532
337,1105,7,25533
337,22,2974,25534
337,23,14,25535
337,329,53,25536
337,330,36,25537
337,331,40,25538
337,1106,1,25539
337,511,8,25540
337,334,2,25541
337,514,15,25542
337,335,35,25543
337,703,16,25544
337,336,16,25545
1314,159,13817,25546
1353,74,9259,25547
1166,62,437,25548
1360,79,3954,25549
1360,102,200,25550
1545,106,4,25551
1167,62,3862,25552
1167,71,1,25553
1167,317,5695,25554
1167,181,5,25555
384,378,31,25556
384,51,72,25557
384,379,180,25558
384,137,344,25559
384,249,237,25560
384,146,161,25561
384,618,34,25562
384,380,135,25563
384,372,259,25564
384,966,36,25565
384,76,63,25566
384,167,554,25567
384,188,153,25568
384,272,28,25569
384,692,172,25570
384,98,131,25571
384,275,32,25572
384,240,155,25573
384,376,137,25574
713,154,164,25575
713,708,61,25576
713,71,64,25577
713,1470,80,25578
713,807,214,25579
1546,74,1,25580
759,17,3,25581
759,22,2,25582
759,501,2,25583
759,508,181,25584
759,511,2,25585
230,216,827,25586
230,245,7,25587
230,571,3,25588
230,578,4,25589
230,722,3,25590
230,741,2,25591
230,580,1,25592
230,581,2,25593
230,582,3,25594
230,1547,5,25595
230,584,2,25596
230,133,6,25597
230,588,1,25598
230,880,6,25599
230,248,3,25600
230,136,205,25601
230,250,1,25602
230,924,1,25603
230,596,14,25604
230,464,1,25605
230,937,49,25606
230,1003,1,25607
230,145,2,25608
230,56,131,25609
230,1548,2,25610
230,1061,4,25611
230,606,4,25612
230,754,3,25613
230,608,10,25614
230,219,2,25615
230,611,15,25616
230,1111,7,25617
230,63,5,25618
230,497,2,25619
230,1189,2,25620
230,1196,1,25621
230,1549,6,25622
230,221,49,25623
230,627,2,25624
230,225,24,25625
230,69,18,25626
230,1550,3,25627
230,1328,5,25628
230,1361,3,25629
230,1271,6,25630
230,1340,2,25631
230,854,2,25632
230,164,4,25633
230,165,2,25634
230,752,55,25635
230,855,16,25636
230,1414,4,25637
230,1416,1,25638
230,167,3,25639
230,633,22,25640
230,1406,5,25641
230,263,4,25642
230,931,1,25643
230,749,26,25644
230,264,64,25645
230,638,8,25646
230,641,8,25647
230,80,5,25648
230,81,68,25649
230,82,2,25650
230,317,8,25651
230,83,30,25652
230,174,4,25653
230,1472,5,25654
230,1551,16,25655
230,227,252,25656
230,87,20,25657
230,653,9,25658
230,1490,2,25659
230,1178,4,25660
230,1489,2,25661
230,176,6,25662
230,1493,2,25663
230,228,1,25664
230,229,6,25665
230,183,3,25666
230,659,2,25667
230,1510,6,25668
230,860,1,25669
230,662,1,25670
230,186,3,25671
230,188,99,25672
230,864,5,25673
230,271,4,25674
230,192,4,25675
230,1522,6,25676
230,866,2,25677
230,194,158,25678
230,1552,2,25679
230,907,1,25680
230,114,1,25681
230,200,4,25682
230,1122,4,25683
230,672,6,25684
230,851,1,25685
230,676,9,25686
230,678,8,25687
230,274,46,25688
230,698,23,25689
230,276,1,25690
230,1553,6,25691
230,204,2,25692
230,1554,2,25693
230,460,31,25694
230,474,1,25695
230,205,10,25696
230,695,2,25697
230,800,5,25698
230,106,212,25699
230,231,29,25700
230,232,1,25701
532,288,2,25702
532,5,6,25703
868,133,2760,25704
868,69,186,25705
868,176,3039,25706
913,560,4,25707
913,136,12,25708
913,147,5260,25709
913,183,3916,25710
1453,317,2963,25711
357,338,310,25712
357,46,18515,25713
357,159,31429,25714
357,82,20,25715
357,317,47938,25716
357,191,168,25717
1315,159,2480,25718
1555,137,1,25719
1491,164,1,25720
1491,165,261,25721
1491,176,1401,25722
1480,1479,54,25723
1480,995,59,25724
1541,1007,19520,25725
1422,977,14,25726
1422,777,1,25727
1422,778,4,25728
1422,1380,18,25729
1422,1424,24,25730
1266,5,2,25731
369,365,5,25732
369,5,9,25733
369,366,630,25734
369,1104,1,25735
1556,899,2,25736
972,971,14,25737
972,1019,52,25738
972,22,145,25739
972,516,3,25740
1231,961,10401,25741
1231,418,2016,25742
1098,32,2,25743
1098,496,17,25744
1098,1191,20,25745
1098,117,18,25746
1098,827,9,25747
1098,1386,12,25748
1098,505,16,25749
1098,514,885,25750
1098,828,110,25751
1098,535,37,25752
1098,537,75,25753
1098,704,18,25754
1098,1099,27,25755
1098,123,8,25756
914,133,2,25757
914,159,13702,25758
914,165,26303,25759
914,176,4586,25760
914,214,3,25761
914,196,6,25762
202,246,1,25763
202,545,88,25764
202,562,1,25765
202,46,154293,25766
202,314,8,25767
202,129,56,25768
202,546,187,25769
202,49,13,25770
202,51,73,25771
202,133,3,25772
202,135,227,25773
202,137,374,25774
202,249,14,25775
202,250,1,25776
202,464,254,25777
202,54,27,25778
202,55,59179,25779
202,138,53,25780
202,252,18,25781
202,143,13,25782
202,145,15,25783
202,56,151,25784
202,146,536,25785
202,57,17244,25786
202,60,1,25787
202,609,2,25788
202,150,50,25789
202,256,1,25790
202,62,15557,25791
202,220,82,25792
202,259,396,25793
202,67,152,25794
202,157,21,25795
202,69,276,25796
202,793,129,25797
202,71,1,25798
202,72,61,25799
202,362,48,25800
202,236,37,25801
202,76,13,25802
202,78,1,25803
202,80,4058,25804
202,350,38,25805
202,82,29398,25806
202,317,26589,25807
202,83,68,25808
202,646,79,25809
202,86,6,25810
202,469,10,25811
202,177,244,25812
202,178,72,25813
202,180,123,25814
202,181,2399,25815
202,658,99,25816
202,90,124,25817
202,471,61,25818
202,186,4,25819
202,902,141,25820
202,188,556,25821
202,96,25,25822
202,97,19,25823
202,191,3,25824
202,354,14,25825
202,194,1,25826
202,356,7,25827
202,203,10941,25828
202,103,14,25829
202,239,26,25830
202,240,40,25831
202,104,124,25832
202,376,20,25833
202,106,7,25834
533,397,2,25835
533,508,86,25836
796,74,469,25837
413,396,79,25838
413,17,40,25839
413,700,2,25840
413,397,2325,25841
413,422,2,25842
413,399,8,25843
413,549,7,25844
413,551,2,25845
413,431,2,25846
413,401,131,25847
413,402,10,25848
413,27,7,25849
413,404,1,25850
413,405,25,25851
413,509,2,25852
413,407,5,25853
413,409,2,25854
413,411,6,25855
413,412,2,25856
323,313,139,25857
323,46,68162,25858
323,572,17,25859
323,133,2,25860
323,55,189,25861
323,60,2,25862
323,150,255236,25863
323,625,1,25864
323,74,292740,25865
323,165,53155,25866
323,317,2181,25867
323,175,48,25868
323,88,207,25869
323,90,68882,25870
323,230,8,25871
1284,10,5,25872
1284,230,1,25873
1557,136,1,25874
1431,507,12,25875
1431,514,178,25876
760,700,1,25877
760,397,1518,25878
760,755,78,25879
760,398,9,25880
760,400,1,25881
760,330,1,25882
760,431,24,25883
760,403,19,25884
760,27,3,25885
760,404,20,25886
760,757,4,25887
760,506,1,25888
760,509,1,25889
760,758,55,25890
760,407,4,25891
760,408,203,25892
760,409,1,25893
760,521,1,25894
760,414,9,25895
760,690,192,25896
310,2,3,25897
310,31,8,25898
310,689,6,25899
310,700,9,25900
310,397,103,25901
310,290,1740,25902
310,399,44,25903
310,550,2,25904
310,426,6,25905
310,429,1,25906
310,433,53,25907
310,435,11,25908
310,503,9,25909
310,403,27,25910
310,27,59,25911
310,506,12,25912
310,407,2,25913
310,702,26,25914
310,761,9,25915
310,414,32,25916
698,315,1,25917
698,133,16,25918
698,1177,2,25919
698,67,2,25920
698,69,4,25921
698,165,10,25922
698,88,1,25923
698,269,4,25924
698,230,16,25925
275,245,825,25926
275,132,128,25927
275,136,8,25928
275,60,19472,25929
275,65,1018,25930
275,626,6,25931
275,10,1,25932
275,69,285,25933
275,70,260,25934
275,111,109,25935
275,793,1,25936
275,72,63,25937
275,362,31,25938
275,363,83,25939
275,163,127,25940
275,349,1639,25941
275,373,133,25942
275,174,2288,25943
275,88,29161,25944
275,89,1549,25945
275,91,14403,25946
275,271,6,25947
275,354,109,25948
275,98,15114,25949
275,384,33,25950
275,103,136,25951
275,204,142,25952
275,104,399,25953
1232,961,668,25954
1232,418,195,25955
203,124,10219,25956
203,215,33,25957
203,245,50924,25958
203,125,43456,25959
203,127,228,25960
203,578,258,25961
203,46,924503,25962
203,128,35107,25963
203,314,6866,25964
203,129,88759,25965
203,49,55443,25966
203,50,155,25967
203,131,107,25968
203,51,128754,25969
203,132,360,25970
203,133,143451,25971
203,588,4,25972
203,135,75850,25973
203,136,679,25974
203,925,135,25975
203,137,299323,25976
203,591,76,25977
203,249,1,25978
203,250,38381,25979
203,593,122,25980
203,594,226,25981
203,52,163,25982
203,54,69719,25983
203,55,354002,25984
203,138,88967,25985
203,140,270,25986
203,600,27,25987
203,143,66292,25988
203,145,21311,25989
203,56,19768,25990
203,146,171780,25991
203,147,217658,25992
203,57,311178,25993
203,60,284212,25994
203,608,288,25995
203,108,2777,25996
203,150,305743,25997
203,611,17108,25998
203,62,245850,25999
203,63,21677,26000
203,220,190,26001
203,64,17340,26002
203,152,1110,26003
203,65,13286,26004
203,66,90,26005
203,258,6059,26006
203,67,50,26007
203,346,401,26008
203,157,114268,26009
203,10,31837,26010
203,69,157515,26011
203,159,236130,26012
203,72,117608,26013
203,161,91562,26014
203,465,6,26015
203,73,65070,26016
203,74,292921,26017
203,164,95163,26018
203,165,46845,26019
203,166,29,26020
203,752,14,26021
203,76,40,26022
203,77,140544,26023
203,167,42,26024
203,632,56277,26025
203,633,1429,26026
203,78,1236,26027
203,264,35,26028
203,168,146,26029
203,641,2483,26030
203,265,152,26031
203,79,71382,26032
203,80,30,26033
203,1158,132,26034
203,350,3,26035
203,81,182131,26036
203,82,85593,26037
203,169,434,26038
203,373,120,26039
203,171,89297,26040
203,317,217010,26041
203,83,94757,26042
203,174,131641,26043
203,175,98368,26044
203,176,2055,26045
203,994,56,26046
203,177,2706,26047
203,178,3533,26048
203,179,699,26049
203,88,250952,26050
203,180,31963,26051
203,181,96379,26052
203,182,1652,26053
203,90,344720,26054
203,183,128314,26055
203,92,103164,26056
203,471,12691,26057
203,661,112,26058
203,662,295,26059
203,664,534,26060
203,186,99818,26061
203,187,38,26062
203,269,926,26063
203,188,93171,26064
203,95,108,26065
203,189,695,26066
203,271,35819,26067
203,352,133,26068
203,190,2593,26069
203,191,35915,26070
203,354,28,26071
203,194,42646,26072
203,195,2323,26073
203,196,4683,26074
203,197,777,26075
203,99,126,26076
203,273,54719,26077
203,113,7079,26078
203,199,1068,26079
203,200,522,26080
203,671,5,26081
203,101,116,26082
203,102,83462,26083
203,672,132,26084
203,674,202,26085
203,274,177,26086
203,202,10609,26087
203,103,340,26088
203,204,639,26089
203,104,67,26090
203,682,56,26091
203,683,65,26092
203,474,81,26093
203,686,1251,26094
203,687,7336,26095
203,212,3698,26096
203,205,90,26097
203,206,2,26098
203,106,102098,26099
203,231,486,26100
534,32,33730,26101
534,57,193,26102
534,60,8030,26103
534,150,53352,26104
534,961,33707,26105
534,418,24108,26106
534,74,24634,26107
534,165,456186,26108
534,195,69239,26109
534,196,266375,26110
1054,57,9782,26111
1054,159,12038,26112
276,245,822,26113
276,46,88557,26114
276,47,11,26115
276,49,13,26116
276,379,9,26117
276,597,124,26118
276,54,5,26119
276,55,54364,26120
276,143,1543,26121
276,255,2,26122
276,146,1,26123
276,60,10905,26124
276,148,7,26125
276,65,489,26126
276,258,24,26127
276,67,2,26128
276,10,1,26129
276,70,124,26130
276,363,201,26131
276,78,10,26132
276,80,17998,26133
276,82,42,26134
276,84,146,26135
276,175,98,26136
276,87,76,26137
276,88,9229,26138
276,90,130,26139
276,91,13875,26140
276,191,1,26141
276,354,7,26142
276,98,1777,26143
276,274,3,26144
276,202,2,26145
276,473,9,26146
276,240,194,26147
276,104,1275,26148
276,106,5,26149
561,286,8,26150
561,136,8,26151
561,164,2,26152
1558,150,48,26153
1553,230,6,26154
1146,23,2,26155
1146,569,15,26156
1146,329,16,26157
1146,508,16,26158
1146,335,16,26159
1146,703,16,26160
1146,337,16,26161
715,135,93,26162
715,706,28,26163
715,10,2,26164
715,752,1,26165
715,80,172,26166
715,83,60,26167
715,88,59,26168
715,92,26,26169
715,354,56,26170
715,194,33,26171
103,124,1935,26172
103,125,32,26173
103,127,73,26174
103,46,81692,26175
103,128,3941,26176
103,462,145,26177
103,49,304,26178
103,726,20,26179
103,51,827,26180
103,132,276,26181
103,133,433,26182
103,135,117,26183
103,136,382,26184
103,137,425,26185
103,249,18,26186
103,250,62,26187
103,52,4,26188
103,53,43,26189
103,54,1031,26190
103,598,46,26191
103,55,87,26192
103,138,735,26193
103,140,1,26194
103,141,247,26195
103,253,345,26196
103,143,168,26197
103,602,14,26198
103,145,129278,26199
103,56,86,26200
103,146,412,26201
103,147,177450,26202
103,57,279116,26203
103,1034,80,26204
103,59,100,26205
103,60,34299,26206
103,148,17,26207
103,608,36,26208
103,108,652,26209
103,109,144,26210
103,150,12818,26211
103,476,133,26212
103,62,128,26213
103,63,9,26214
103,152,22,26215
103,345,16,26216
103,66,35,26217
103,258,58,26218
103,157,97844,26219
103,158,80,26220
103,68,9,26221
103,799,34,26222
103,69,254,26223
103,159,125548,26224
103,70,47,26225
103,111,1118,26226
103,72,385,26227
103,261,148,26228
103,161,7,26229
103,576,128,26230
103,73,2,26231
103,164,38757,26232
103,165,16556,26233
103,166,235,26234
103,77,194,26235
103,167,78,26236
103,78,3,26237
103,168,305,26238
103,79,45,26239
103,80,919,26240
103,81,10352,26241
103,82,43071,26242
103,170,32,26243
103,171,13,26244
103,317,4714,26245
103,83,10,26246
103,467,7,26247
103,84,33,26248
103,85,43,26249
103,174,27401,26250
103,175,2295,26251
103,176,550,26252
103,177,97,26253
103,178,216,26254
103,179,1312,26255
103,88,121347,26256
103,180,47,26257
103,182,144,26258
103,658,34,26259
103,90,94,26260
103,183,68485,26261
103,659,42,26262
103,938,138,26263
103,92,899,26264
103,185,16,26265
103,186,10,26266
103,188,48,26267
103,189,341,26268
103,96,38,26269
103,271,12,26270
103,190,2513,26271
103,191,1425,26272
103,354,177,26273
103,194,146,26274
103,195,289,26275
103,98,38,26276
103,196,215,26277
103,197,137,26278
103,113,28023,26279
103,199,2196,26280
103,200,747,26281
103,102,50046,26282
103,274,10,26283
103,275,136,26284
103,203,2934,26285
103,204,67,26286
103,473,2,26287
103,240,25,26288
103,104,270,26289
103,105,5,26290
103,540,14,26291
103,687,30,26292
103,974,8,26293
103,212,18,26294
103,205,122,26295
103,206,2,26296
103,106,70,26297
239,233,48,26298
239,46,4834,26299
239,51,24,26300
239,249,41,26301
239,464,37,26302
239,56,53,26303
239,380,124,26304
239,76,177,26305
239,82,7167,26306
239,648,6,26307
239,692,29,26308
239,230,41,26309
239,202,27,26310
239,240,137,26311
204,124,48737,26312
204,125,432,26313
204,46,106104,26314
204,128,1360,26315
204,339,149,26316
204,129,208,26317
204,130,426,26318
204,49,267,26319
204,131,4,26320
204,51,2261,26321
204,133,1132,26322
204,136,1071,26323
204,137,1619,26324
204,591,83,26325
204,52,148,26326
204,53,168,26327
204,54,41,26328
204,138,31,26329
204,140,17,26330
204,145,1274,26331
204,146,1769,26332
204,147,226021,26333
204,57,282863,26334
204,1034,51,26335
204,59,27,26336
204,60,328,26337
204,108,322,26338
204,149,590,26339
204,150,127,26340
204,476,26,26341
204,151,583,26342
204,810,19,26343
204,62,2,26344
204,620,4,26345
204,152,250,26346
204,153,16,26347
204,155,2,26348
204,708,83,26349
204,1248,86,26350
204,157,1517,26351
204,158,22,26352
204,68,231,26353
204,159,91014,26354
204,111,1057,26355
204,72,632,26356
204,161,6,26357
204,842,28,26358
204,73,227,26359
204,164,162851,26360
204,165,196871,26361
204,166,55,26362
204,77,1616,26363
204,167,152,26364
204,78,8,26365
204,847,150,26366
204,79,2975,26367
204,80,739,26368
204,81,66458,26369
204,82,297,26370
204,169,18959,26371
204,170,21,26372
204,83,10,26373
204,173,25,26374
204,85,4,26375
204,732,6,26376
204,174,48103,26377
204,175,121,26378
204,848,55,26379
204,176,14005,26380
204,177,167,26381
204,178,381,26382
204,179,1058,26383
204,88,86977,26384
204,180,2,26385
204,181,357,26386
204,182,3900,26387
204,90,568,26388
204,183,209500,26389
204,92,239,26390
204,185,134,26391
204,186,345,26392
204,187,23,26393
204,691,52,26394
204,733,20,26395
204,188,588,26396
204,189,1221,26397
204,97,27,26398
204,190,96088,26399
204,191,854,26400
204,192,29,26401
204,193,251,26402
204,194,438,26403
204,195,50959,26404
204,196,24331,26405
204,197,5355,26406
204,198,101,26407
204,113,58450,26408
204,199,8824,26409
204,114,2,26410
204,200,2717,26411
204,101,22,26412
204,102,1781,26413
204,238,29,26414
204,275,142,26415
204,203,752,26416
204,104,79,26417
204,540,2,26418
204,1101,1,26419
204,205,9,26420
204,106,4,26421
204,717,1,26422
473,125,5,26423
473,314,11,26424
473,129,6,26425
473,572,2,26426
473,49,36,26427
473,585,15,26428
473,51,9,26429
473,463,16,26430
473,135,10,26431
473,53,14,26432
473,54,28,26433
473,56,3,26434
473,147,4133,26435
473,58,2,26436
473,60,71801,26437
473,61,3,26438
473,476,4,26439
473,619,14,26440
473,257,1,26441
473,66,1,26442
473,258,28,26443
473,68,13,26444
473,159,24,26445
473,70,7,26446
473,72,46,26447
473,465,10,26448
473,76,18,26449
473,77,1924,26450
473,83,47,26451
473,843,146,26452
473,174,23449,26453
473,177,2,26454
473,178,6,26455
473,88,64279,26456
473,186,79,26457
473,269,21,26458
473,95,6,26459
473,271,11,26460
473,472,15,26461
473,675,48,26462
473,677,10,26463
473,274,7,26464
473,276,8,26465
473,204,14,26466
473,240,6,26467
473,106,33,26468
1244,1243,26,26469
1244,174,2452,26470
1399,746,32,26471
1399,136,10,26472
1399,831,17,26473
1399,151,36,26474
761,397,14,26475
761,290,162,26476
761,430,1,26477
761,433,6,26478
761,506,1,26479
761,310,15,26480
1423,315,4,26481
1423,977,10,26482
1423,782,4,26483
1423,205,1,26484
735,136,11,26485
735,164,6514,26486
735,113,28989,26487
940,57,26547,26488
940,684,130,26489
1123,49,4,26490
1123,133,240,26491
1123,150,45155,26492
1123,74,56042,26493
1123,165,195,26494
1123,80,946,26495
1123,317,4763,26496
922,921,2769,26497
883,134,1,26498
883,57,49059,26499
883,159,25224,26500
883,182,29,26501
240,44,9,26502
240,210,6,26503
240,245,1295,26504
240,338,5,26505
240,378,26,26506
240,125,20,26507
240,46,153770,26508
240,47,32,26509
240,128,73,26510
240,462,69,26511
240,48,137,26512
240,129,83,26513
240,49,23,26514
240,51,128,26515
240,132,100,26516
240,379,578,26517
240,137,12,26518
240,249,166,26519
240,250,42,26520
240,597,179,26521
240,464,30,26522
240,53,1,26523
240,54,5671,26524
240,55,99093,26525
240,138,226,26526
240,341,49,26527
240,143,20431,26528
240,56,22,26529
240,146,27148,26530
240,147,19480,26531
240,57,56280,26532
240,60,34255,26533
240,149,163,26534
240,150,10734,26535
240,476,7,26536
240,62,18468,26537
240,235,49,26538
240,619,5,26539
240,257,30,26540
240,380,36,26541
240,345,7,26542
240,372,159,26543
240,65,518,26544
240,154,5,26545
240,258,19,26546
240,67,37,26547
240,157,19,26548
240,10,188,26549
240,69,27818,26550
240,159,42104,26551
240,70,169,26552
240,111,486,26553
240,72,61,26554
240,465,22,26555
240,76,37,26556
240,631,4,26557
240,77,8871,26558
240,78,41,26559
240,263,1,26560
240,739,44,26561
240,466,14,26562
240,79,356,26563
240,80,64392,26564
240,350,40,26565
240,81,22,26566
240,82,39785,26567
240,731,1,26568
240,373,5,26569
240,317,11233,26570
240,83,204,26571
240,84,22,26572
240,266,23,26573
240,85,3,26574
240,174,11908,26575
240,175,52,26576
240,86,5022,26577
240,87,48,26578
240,469,3,26579
240,994,51,26580
240,177,96,26581
240,178,51,26582
240,88,76674,26583
240,180,44,26584
240,182,58,26585
240,89,14586,26586
